S - Binary Star,0.06299212598425197,0.8110236220472441,0.496,0.5118110236220472,0.4330708661417323,True
S - Football Scope,0.06299212598425197,0.6220472440944882,0.4645669291338583,0.47244094488188976,0.6220472440944882,True
